961,600000,     11,     50,    -48,   -730,   7787,  -7363,      1,     59,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
962,600625,     11,     43,    -41,  -1894,   8152,  -6586,      3,     45,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
963,601250,    -23,     49,    -10,  -3420,   8260,  -5181,      0,     36,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
964,601875,    -49,     56,      6,  -5270,   8192,  -3259,      8,     36,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
965,602500,    -33,     56,     -8,  -6815,   7936,  -1442,      4,     38,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
966,603125,    -36,     58,     -4,  -7767,   7408,     75,      8,     50,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
967,603750,    -35,     54,     -2,  -8212,   6712,   1246,     10,     68,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
968,604375,    -31,     32,     16,  -8422,   5604,   2603,     10,     89,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
969,605000,    -41,      2,     56,  -8387,   3791,   4422,     14,    112,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
970,605625,    -43,     10,     50,  -8183,   1920,   6140,     11,    139,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
971,606250,    -42,     10,     48,  -7724,    318,   7351,     15,    171,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
972,606875,    -42,      8,     50,  -7018,   -953,   7989,     10,    214,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
973,607500,    -31,      3,     43,  -6070,  -2157,   8310,     11,    258,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
974,608125,      2,    -38,     52,  -4396,  -3853,   8390,     15,    297,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
975,608750,      2,    -43,     56,  -2444,  -5643,   8275,      6,    324,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
976,609375,     -8,    -34,     59,   -694,  -7033,   7950,     13,    352,    234,    247,    250,  50821,  50007,  50656,      4,      0, -99989,      0,  87764,  93477,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
977,610000,     -2,    -40,     59,    716,  -7807,   7347,      5,    365,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
978,610625,     -2,    -33,     52,   1879,  -8163,   6564,      4,    384,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
979,611250,     35,    -40,     21,   3404,  -8279,   5162,      7,    388,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
980,611875,     61,    -47,      1,   5251,  -8207,   3237,      0,    393,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
981,612500,     43,    -47,     17,   6798,  -7957,   1419,      2,    386,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
982,613125,     48,    -48,     14,   7762,  -7432,    -91,      0,    372,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
983,613750,     46,    -45,     12,   8199,  -6730,  -1267,     -2,    356,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
984,614375,     43,    -21,     -6,   8392,  -5612,  -2618,     -2,    333,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
985,615000,     52,      8,    -48,   8373,  -3802,  -4455,     -6,    311,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
986,615625,     54,      0,    -39,   8164,  -1932,  -6169,     -2,    283,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
987,616250,     54,     -2,    -37,   7700,   -328,  -7372,     -6,    249,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
988,616875,     55,      2,    -39,   7001,    938,  -8004,     -1,    203,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
989,617500,     41,      6,    -32,   6046,   2150,  -8332,     -3,    166,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
990,618125,      6,     50,    -43,   4371,   3841,  -8411,     -6,    128,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
991,618750,      6,     54,    -46,   2418,   5635,  -8298,      0,     93,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
992,619375,     17,     44,    -48,    672,   7012,  -7965,     -5,     73,    234,    246,    249,  50833,  50010,  50670,      4,      0, -99989,      0,  87791,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
993,620000,     11,     51,    -48,   -736,   7787,  -7357,      0,     57,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
994,620625,     11,     44,    -40,  -1910,   8159,  -6580,      3,     45,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
995,621250,    -24,     51,    -10,  -3435,   8263,  -5168,      0,     38,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
996,621875,    -48,     56,      6,  -5285,   8187,  -3238,      8,     36,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
997,622500,    -33,     58,     -8,  -6829,   7934,  -1427,      4,     41,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
998,623125,    -37,     58,     -4,  -7775,   7407,     85,      8,     52,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
999,623750,    -35,     54,     -2,  -8214,   6706,   1258,     10,     68,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1000,624375,    -33,     31,     17,  -8420,   5589,   2612,      9,     89,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1001,625000,    -41,      1,     56,  -8392,   3777,   4440,     14,    114,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1002,625625,    -43,      9,     50,  -8186,   1910,   6156,     10,    139,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1003,626250,    -43,     11,     48,  -7723,    309,   7362,     15,    176,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1004,626875,    -43,      8,     50,  -7013,   -965,   7999,     10,    214,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1005,627500,    -30,      2,     43,  -6057,  -2173,   8312,     11,    258,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1006,628125,      2,    -40,     54,  -4386,  -3871,   8398,     15,    295,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1007,628750,      2,    -44,     56,  -2426,  -5659,   8272,      7,    324,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1008,629375,     -7,    -34,     59,   -680,  -7040,   7944,     13,    352,    234,    246,    249,  50817,  50011,  50659,      4,      0, -99989,      0,  87766,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1009,630000,     -2,    -41,     59,    727,  -7807,   7339,      5,    365,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1010,630625,     -1,    -34,     51,   1895,  -8174,   6558,      3,    384,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1011,631250,     35,    -41,     21,   3423,  -8281,   5142,      6,    388,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1012,631875,     59,    -47,      0,   5266,  -8209,   3220,      0,    393,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1013,632500,     44,    -47,     17,   6808,  -7950,   1405,      2,    388,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1014,633125,     48,    -48,     13,   7767,  -7423,   -105,      0,    372,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1015,633750,     46,    -44,     11,   8212,  -6735,  -1276,     -2,    356,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1016,634375,     43,    -21,     -7,   8393,  -5599,  -2632,     -2,    336,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1017,635000,     52,      8,    -48,   8366,  -3782,  -4468,     -5,    313,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1018,635625,     55,     -2,    -39,   8166,  -1918,  -6186,     -2,    283,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1019,636250,     53,     -1,    -37,   7700,   -321,  -7379,     -7,    249,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1020,636875,     54,      0,    -39,   6998,    948,  -8010,     -2,    203,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1021,637500,     40,      7,    -34,   6035,   2160,  -8330,     -4,    164,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1022,638125,      6,     50,    -43,   4357,   3859,  -8412,     -6,    128,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1023,638750,      6,     54,    -45,   2403,   5644,  -8293,      0,     96,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1024,639375,     17,     44,    -48,    662,   7021,  -7964,     -5,     70,    234,    246,    250,  50828,  50010,  50667,      4,      0, -99989,      0,  87793,  93479,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1025,640000,     12,     51,    -48,   -745,   7795,  -7356,      3,     54,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1026,640625,     11,     43,    -41,  -1917,   8154,  -6568,      3,     45,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1027,641250,    -24,     51,    -10,  -3454,   8267,  -5153,      0,     36,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1028,641875,    -48,     56,      6,  -5299,   8188,  -3226,      8,     34,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1029,642500,    -32,     57,     -8,  -6834,   7926,  -1412,      4,     38,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1030,643125,    -37,     58,     -4,  -7783,   7402,     96,      8,     50,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1031,643750,    -35,     53,     -2,  -8214,   6694,   1267,     10,     66,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1032,644375,    -32,     31,     18,  -8422,   5580,   2626,      9,     89,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1033,645000,    -41,     -1,     56,  -8391,   3764,   4453,     14,    112,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1034,645625,    -43,      9,     50,  -8173,   1891,   6162,     10,    144,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1035,646250,    -42,     10,     49,  -7716,    295,   7366,     15,    178,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1036,646875,    -43,      8,     51,  -7015,   -972,   8006,     10,    219,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1037,647500,    -30,      2,     43,  -6049,  -2178,   8311,     11,    258,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1038,648125,      3,    -42,     53,  -4370,  -3882,   8392,     15,    297,    234,    246,    250,  50820,  50014,  50659,      4,      0, -99989,      0,  87775,  93480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
